,name,tc,logtc,cif,material_id
51,230025.cif,1.9,0.6418538861723947,"# generated using pymatgen
data_Lu(SiPt)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09980000
_cell_length_b   4.09980000
_cell_length_c   9.94630000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu(SiPt)2
_chemical_formula_sum   'Lu2 Si4 Pt4'
_cell_volume   167.18099147
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Lu0+  0.0
  Si0+  0.0
  Pt0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu0+  Lu0  1  0.75000000  0.75000000  0.25100000  1.0
  Lu0+  Lu1  1  0.25000000  0.25000000  0.74900000  1.0
  Si0+  Si2  1  0.75000000  0.25000000  0.00000000  1.0
  Si0+  Si3  1  0.25000000  0.75000000  0.00000000  1.0
  Si0+  Si4  1  0.75000000  0.75000000  0.64700000  1.0
  Si0+  Si5  1  0.25000000  0.25000000  0.35300000  1.0
  Pt0+  Pt6  1  0.75000000  0.25000000  0.50000000  1.0
  Pt0+  Pt7  1  0.25000000  0.75000000  0.50000000  1.0
  Pt0+  Pt8  1  0.75000000  0.75000000  0.87380000  1.0
  Pt0+  Pt9  1  0.25000000  0.25000000  0.12620000  1.0
",230025
52,La1Y3H24.cif,145.0,4.976733742420574,"# generated using pymatgen
data_La(YH8)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09199814
_cell_length_b   3.09199814
_cell_length_c   10.23900000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   108.31718301
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La(YH8)3
_chemical_formula_sum   'La1 Y3 H24'
_cell_volume   92.92953772
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.50000000  1.00000000  0.86376000  1.0
  H  H1  1  0.00000000  0.50000000  0.13624000  1.0
  H  H2  1  0.50000000  1.00000000  0.13624000  1.0
  H  H3  1  0.00000000  0.50000000  0.86376000  1.0
  H  H4  1  0.50000000  1.00000000  0.62202000  1.0
  H  H5  1  0.00000000  0.50000000  0.37798000  1.0
  H  H6  1  0.50000000  1.00000000  0.37798000  1.0
  H  H7  1  0.00000000  0.50000000  0.62202000  1.0
  H  H8  1  0.88012000  0.11988000  0.80517000  1.0
  H  H9  1  0.11988000  0.88012000  0.80517000  1.0
  H  H10  1  0.88012000  0.11988000  0.19483000  1.0
  H  H11  1  0.11988000  0.88012000  0.19483000  1.0
  H  H12  1  0.87824000  0.12176000  0.68460000  1.0
  H  H13  1  0.12176000  0.87824000  0.68460000  1.0
  H  H14  1  0.87824000  0.12176000  0.31540000  1.0
  H  H15  1  0.12176000  0.87824000  0.31540000  1.0
  H  H16  1  0.62342000  0.37658000  0.56202000  1.0
  H  H17  1  0.37658000  0.62342000  0.56202000  1.0
  H  H18  1  0.62342000  0.37658000  0.43798000  1.0
  H  H19  1  0.37658000  0.62342000  0.43798000  1.0
  H  H20  1  0.61686000  0.38314000  0.92900000  1.0
  H  H21  1  0.38314000  0.61686000  0.92900000  1.0
  H  H22  1  0.61686000  0.38314000  0.07100000  1.0
  H  H23  1  0.38314000  0.61686000  0.07100000  1.0
  La  La24  1  0.00000000  0.00000000  0.00000000  1.0
  Y  Y25  1  0.50000000  0.50000000  0.74394000  1.0
  Y  Y26  1  0.50000000  0.50000000  0.25606000  1.0
  Y  Y27  1  0.00000000  0.00000000  0.50000000  1.0
",La1Y3H24
53,633652.cif,1.595,0.4668737362368079,"# generated using pymatgen
data_Y2Fe3Si5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.43000000
_cell_length_b   10.43000000
_cell_length_c   5.47000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Fe3Si5
_chemical_formula_sum   'Y8 Fe12 Si20'
_cell_volume   595.05340300
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Y0+  0.0
  Fe0+  0.0
  Si0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y0+  Y0  1  0.73500000  0.57000000  0.50000000  1.0
  Y0+  Y1  1  0.26500000  0.43000000  0.50000000  1.0
  Y0+  Y2  1  0.76500000  0.07000000  0.00000000  1.0
  Y0+  Y3  1  0.23500000  0.93000000  0.00000000  1.0
  Y0+  Y4  1  0.57000000  0.26500000  0.50000000  1.0
  Y0+  Y5  1  0.43000000  0.73500000  0.50000000  1.0
  Y0+  Y6  1  0.07000000  0.23500000  0.00000000  1.0
  Y0+  Y7  1  0.93000000  0.76500000  0.00000000  1.0
  Fe0+  Fe8  1  0.85600000  0.87700000  0.50000000  1.0
  Fe0+  Fe9  1  0.14400000  0.12300000  0.50000000  1.0
  Fe0+  Fe10  1  0.64400000  0.37700000  0.00000000  1.0
  Fe0+  Fe11  1  0.35600000  0.62300000  0.00000000  1.0
  Fe0+  Fe12  1  0.87700000  0.14400000  0.50000000  1.0
  Fe0+  Fe13  1  0.12300000  0.85600000  0.50000000  1.0
  Fe0+  Fe14  1  0.37700000  0.35600000  0.00000000  1.0
  Fe0+  Fe15  1  0.62300000  0.64400000  0.00000000  1.0
  Fe0+  Fe16  1  0.00000000  0.50000000  0.25000000  1.0
  Fe0+  Fe17  1  0.50000000  0.00000000  0.75000000  1.0
  Fe0+  Fe18  1  0.50000000  0.00000000  0.25000000  1.0
  Fe0+  Fe19  1  0.00000000  0.50000000  0.75000000  1.0
  Si0+  Si20  1  0.17700000  0.67700000  0.25000000  1.0
  Si0+  Si21  1  0.82300000  0.32300000  0.25000000  1.0
  Si0+  Si22  1  0.32300000  0.17700000  0.75000000  1.0
  Si0+  Si23  1  0.67700000  0.82300000  0.75000000  1.0
  Si0+  Si24  1  0.67700000  0.82300000  0.25000000  1.0
  Si0+  Si25  1  0.32300000  0.17700000  0.25000000  1.0
  Si0+  Si26  1  0.17700000  0.67700000  0.75000000  1.0
  Si0+  Si27  1  0.82300000  0.32300000  0.75000000  1.0
  Si0+  Si28  1  0.50000000  0.50000000  0.24100000  1.0
  Si0+  Si29  1  0.00000000  0.00000000  0.74100000  1.0
  Si0+  Si30  1  0.50000000  0.50000000  0.75900000  1.0
  Si0+  Si31  1  0.00000000  0.00000000  0.25900000  1.0
  Si0+  Si32  1  0.97800000  0.68300000  0.50000000  1.0
  Si0+  Si33  1  0.02200000  0.31700000  0.50000000  1.0
  Si0+  Si34  1  0.52200000  0.18300000  0.00000000  1.0
  Si0+  Si35  1  0.47800000  0.81700000  0.00000000  1.0
  Si0+  Si36  1  0.68300000  0.02200000  0.50000000  1.0
  Si0+  Si37  1  0.31700000  0.97800000  0.50000000  1.0
  Si0+  Si38  1  0.18300000  0.47800000  0.00000000  1.0
  Si0+  Si39  1  0.81700000  0.52200000  0.00000000  1.0
",633652
54,640781.cif,2.47,0.904218150639886,"# generated using pymatgen
data_LuIr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27501659
_cell_length_b   5.27501659
_cell_length_c   5.27501659
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuIr2
_chemical_formula_sum   'Lu2 Ir4'
_cell_volume   103.79023400
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Lu0+  0.0
  Ir0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir0+  Ir0  1  0.87500000  0.37500000  0.37500000  1.0
  Ir0+  Ir1  1  0.37500000  0.87500000  0.37500000  1.0
  Ir0+  Ir2  1  0.37500000  0.37500000  0.87500000  1.0
  Ir0+  Ir3  1  0.37500000  0.37500000  0.37500000  1.0
  Lu0+  Lu4  1  0.75000000  0.75000000  0.75000000  1.0
  Lu0+  Lu5  1  0.00000000  0.00000000  0.00000000  1.0
",640781
55,104735.cif,1.04,0.0392207131532813,"# generated using pymatgen
data_LaZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75200000
_cell_length_b   3.75200000
_cell_length_c   3.75200000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaZn
_chemical_formula_sum   'La1 Zn1'
_cell_volume   52.81879501
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  La0+  0.0
  Zn0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La0+  La0  1  0.00000000  0.00000000  0.00000000  1.0
  Zn0+  Zn1  1  0.50000000  0.50000000  0.50000000  1.0
",104735
56,641017.cif,1.675,0.5158131652770298,"# generated using pymatgen
data_TiSiIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.25780000
_cell_length_b   3.85810000
_cell_length_c   7.20060000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiSiIr
_chemical_formula_sum   'Ti4 Si4 Ir4'
_cell_volume   173.84565683
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ti0+  0.0
  Si0+  0.0
  Ir0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti0+  Ti0  1  0.52100000  0.25000000  0.32000000  1.0
  Ti0+  Ti1  1  0.02100000  0.25000000  0.18000000  1.0
  Ti0+  Ti2  1  0.47900000  0.75000000  0.68000000  1.0
  Ti0+  Ti3  1  0.97900000  0.75000000  0.82000000  1.0
  Si0+  Si4  1  0.26500000  0.25000000  0.87700000  1.0
  Si0+  Si5  1  0.76500000  0.25000000  0.62300000  1.0
  Si0+  Si6  1  0.73500000  0.75000000  0.12300000  1.0
  Si0+  Si7  1  0.23500000  0.75000000  0.37700000  1.0
  Ir0+  Ir8  1  0.64200000  0.25000000  0.93900000  1.0
  Ir0+  Ir9  1  0.14200000  0.25000000  0.56100000  1.0
  Ir0+  Ir10  1  0.35800000  0.75000000  0.06100000  1.0
  Ir0+  Ir11  1  0.85800000  0.75000000  0.43900000  1.0
",641017
57,102108.cif,2.037308,0.7116293285638261,"# generated using pymatgen
data_CeIn5Co
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60100000
_cell_length_b   4.60100000
_cell_length_c   7.54000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeIn5Co
_chemical_formula_sum   'Ce1 In5 Co1'
_cell_volume   159.61577554
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ce0+  0.0
  In0+  0.0
  Co0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce0+  Ce0  1  0.00000000  0.00000000  0.00000000  1.0
  In0+  In1  1  0.50000000  0.50000000  0.00000000  1.0
  In0+  In2  1  0.50000000  0.00000000  0.68970000  1.0
  In0+  In3  1  0.00000000  0.50000000  0.68970000  1.0
  In0+  In4  1  0.50000000  0.00000000  0.31030000  1.0
  In0+  In5  1  0.00000000  0.50000000  0.31030000  1.0
  Co0+  Co6  1  0.00000000  0.00000000  0.50000000  1.0
",102108
58,68188.cif,88.25,4.480173695813406,"# generated using pymatgen
data_Sr2CaCu2(BiO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82500000
_cell_length_b   3.82500000
_cell_length_c   15.64555568
_cell_angle_alpha   97.02135008
_cell_angle_beta   97.02135008
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2CaCu2(BiO4)2
_chemical_formula_sum   'Sr2 Ca1 Cu2 Bi2 O8'
_cell_volume   225.45793125
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Sr2+  2.0
  Ca2+  2.0
  Cu2+  2.0
  Bi3+  3.0
  O2-  -2.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi3+  Bi0  1  0.70000000  0.70000000  0.40000000  1.0
  Bi3+  Bi1  1  0.30000000  0.30000000  0.60000000  1.0
  Ca2+  Ca2  1  0.00000000  0.00000000  0.00000000  1.0
  Cu2+  Cu3  1  0.55000000  0.55000000  0.10000000  1.0
  Cu2+  Cu4  1  0.45000000  0.45000000  0.90000000  1.0
  O2-  O5  1  0.05000000  0.55000000  0.10000000  1.0
  O2-  O6  1  0.55000000  0.05000000  0.10000000  1.0
  O2-  O7  1  0.95000000  0.45000000  0.90000000  1.0
  O2-  O8  1  0.45000000  0.95000000  0.90000000  1.0
  O2-  O9  1  0.80000000  0.80000000  0.60000000  1.0
  O2-  O10  1  0.20000000  0.20000000  0.40000000  1.0
  O2-  O11  1  0.61500000  0.61500000  0.23000000  1.0
  O2-  O12  1  0.38500000  0.38500000  0.77000000  1.0
  Sr2+  Sr13  1  0.90000000  0.90000000  0.80000000  1.0
  Sr2+  Sr14  1  0.10000000  0.10000000  0.20000000  1.0
",68188
59,636939.cif,2.3,0.8329091229351039,"# generated using pymatgen
data_Lu3Ge13Ru4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.91100000
_cell_length_b   8.91100000
_cell_length_c   8.91100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu3Ge13Ru4
_chemical_formula_sum   'Lu6 Ge26 Ru8'
_cell_volume   707.58616203
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Lu0+  0.0
  Ge0+  0.0
  Ru0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu0+  Lu0  1  0.00000000  0.50000000  0.75000000  1.0
  Lu0+  Lu1  1  0.50000000  0.25000000  0.00000000  1.0
  Lu0+  Lu2  1  0.75000000  0.00000000  0.50000000  1.0
  Lu0+  Lu3  1  0.00000000  0.50000000  0.25000000  1.0
  Lu0+  Lu4  1  0.50000000  0.75000000  0.00000000  1.0
  Lu0+  Lu5  1  0.25000000  0.00000000  0.50000000  1.0
  Ge0+  Ge6  1  0.50000000  0.50000000  0.50000000  1.0
  Ge0+  Ge7  1  0.00000000  0.00000000  0.00000000  1.0
  Ge0+  Ge8  1  0.81200000  0.34300000  0.50000000  1.0
  Ge0+  Ge9  1  0.65700000  0.50000000  0.81200000  1.0
  Ge0+  Ge10  1  0.50000000  0.18800000  0.65700000  1.0
  Ge0+  Ge11  1  0.18800000  0.65700000  0.50000000  1.0
  Ge0+  Ge12  1  0.34300000  0.50000000  0.18800000  1.0
  Ge0+  Ge13  1  0.50000000  0.81200000  0.34300000  1.0
  Ge0+  Ge14  1  0.81200000  0.65700000  0.50000000  1.0
  Ge0+  Ge15  1  0.65700000  0.50000000  0.18800000  1.0
  Ge0+  Ge16  1  0.18800000  0.34300000  0.50000000  1.0
  Ge0+  Ge17  1  0.34300000  0.50000000  0.81200000  1.0
  Ge0+  Ge18  1  0.50000000  0.81200000  0.65700000  1.0
  Ge0+  Ge19  1  0.50000000  0.18800000  0.34300000  1.0
  Ge0+  Ge20  1  0.31200000  0.00000000  0.84300000  1.0
  Ge0+  Ge21  1  0.15700000  0.31200000  0.00000000  1.0
  Ge0+  Ge22  1  0.00000000  0.15700000  0.68800000  1.0
  Ge0+  Ge23  1  0.68800000  0.00000000  0.15700000  1.0
  Ge0+  Ge24  1  0.84300000  0.68800000  0.00000000  1.0
  Ge0+  Ge25  1  0.00000000  0.84300000  0.31200000  1.0
  Ge0+  Ge26  1  0.31200000  0.00000000  0.15700000  1.0
  Ge0+  Ge27  1  0.15700000  0.68800000  0.00000000  1.0
  Ge0+  Ge28  1  0.68800000  0.00000000  0.84300000  1.0
  Ge0+  Ge29  1  0.84300000  0.31200000  0.00000000  1.0
  Ge0+  Ge30  1  0.00000000  0.15700000  0.31200000  1.0
  Ge0+  Ge31  1  0.00000000  0.84300000  0.68800000  1.0
  Ru0+  Ru32  1  0.75000000  0.25000000  0.75000000  1.0
  Ru0+  Ru33  1  0.25000000  0.75000000  0.25000000  1.0
  Ru0+  Ru34  1  0.75000000  0.75000000  0.25000000  1.0
  Ru0+  Ru35  1  0.25000000  0.25000000  0.75000000  1.0
  Ru0+  Ru36  1  0.25000000  0.75000000  0.75000000  1.0
  Ru0+  Ru37  1  0.75000000  0.25000000  0.25000000  1.0
  Ru0+  Ru38  1  0.25000000  0.25000000  0.25000000  1.0
  Ru0+  Ru39  1  0.75000000  0.75000000  0.75000000  1.0
",636939
60,183370.cif,3.0,1.0986122886681098,"# generated using pymatgen
data_ZnNi3N
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78400000
_cell_length_b   3.78400000
_cell_length_c   3.78400000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnNi3N
_chemical_formula_sum   'Zn1 Ni3 N1'
_cell_volume   54.18179430
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Zn0+  0.0
  Ni0+  0.0
  N0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn0+  Zn0  1  0.00000000  0.00000000  0.00000000  1.0
  Ni0+  Ni1  1  0.00000000  0.50000000  0.50000000  1.0
  Ni0+  Ni2  1  0.50000000  0.50000000  0.00000000  1.0
  Ni0+  Ni3  1  0.50000000  0.00000000  0.50000000  1.0
  N0+  N4  1  0.50000000  0.50000000  0.50000000  1.0
",183370
61,55065.cif,3.6,1.2809338454620642,"# generated using pymatgen
data_KBi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.22300000
_cell_length_b   7.24800000
_cell_length_c   13.42000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   113.03000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KBi
_chemical_formula_sum   'K16 Bi16'
_cell_volume   1273.18466500
_cell_formula_units_Z   16
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  K0+  0.0
  Bi0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K0+  K0  1  0.11940000  0.38200000  0.64720000  1.0
  K0+  K1  1  0.88060000  0.88200000  0.85280000  1.0
  K0+  K2  1  0.88060000  0.61800000  0.35280000  1.0
  K0+  K3  1  0.11940000  0.11800000  0.14720000  1.0
  K0+  K4  1  0.39460000  0.19950000  0.53910000  1.0
  K0+  K5  1  0.60540000  0.69950000  0.96090000  1.0
  K0+  K6  1  0.60540000  0.80050000  0.46090000  1.0
  K0+  K7  1  0.39460000  0.30050000  0.03910000  1.0
  K0+  K8  1  0.65370000  0.42860000  0.69110000  1.0
  K0+  K9  1  0.34630000  0.92860000  0.80890000  1.0
  K0+  K10  1  0.34630000  0.57140000  0.30890000  1.0
  K0+  K11  1  0.65370000  0.07140000  0.19110000  1.0
  K0+  K12  1  0.84820000  0.13920000  0.55380000  1.0
  K0+  K13  1  0.15180000  0.63920000  0.94620000  1.0
  K0+  K14  1  0.15180000  0.86080000  0.44620000  1.0
  K0+  K15  1  0.84820000  0.36080000  0.05380000  1.0
  Bi0+  Bi16  1  0.07595000  0.87097000  0.68188000  1.0
  Bi0+  Bi17  1  0.92405000  0.37097000  0.81812000  1.0
  Bi0+  Bi18  1  0.92405000  0.12903000  0.31812000  1.0
  Bi0+  Bi19  1  0.07595000  0.62903000  0.18188000  1.0
  Bi0+  Bi20  1  0.11431000  0.12846000  0.87507000  1.0
  Bi0+  Bi21  1  0.88569000  0.62846000  0.62493000  1.0
  Bi0+  Bi22  1  0.88569000  0.87154000  0.12493000  1.0
  Bi0+  Bi23  1  0.11431000  0.37154000  0.37507000  1.0
  Bi0+  Bi24  1  0.39080000  0.43483000  0.77459000  1.0
  Bi0+  Bi25  1  0.60920000  0.93483000  0.72541000  1.0
  Bi0+  Bi26  1  0.60920000  0.56517000  0.22541000  1.0
  Bi0+  Bi27  1  0.39080000  0.06517000  0.27459000  1.0
  Bi0+  Bi28  1  0.58183000  0.20239000  0.89095000  1.0
  Bi0+  Bi29  1  0.41817000  0.70239000  0.60905000  1.0
  Bi0+  Bi30  1  0.41817000  0.79761000  0.10905000  1.0
  Bi0+  Bi31  1  0.58183000  0.29761000  0.39095000  1.0
",55065
62,675032.cif,10.2,2.322387720290225,"# generated using pymatgen
data_Sr(GePt)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40000000
_cell_length_b   4.40000000
_cell_length_c   5.80430874
_cell_angle_alpha   112.27353536
_cell_angle_beta   112.27353536
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr(GePt)2
_chemical_formula_sum   'Sr1 Ge2 Pt2'
_cell_volume   94.86400000
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Sr0+  0.0
  Ge0+  0.0
  Pt0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge0+  Ge0  1  0.62960000  0.62960000  0.25920000  1.0
  Ge0+  Ge1  1  0.37040000  0.37040000  0.74080000  1.0
  Pt0+  Pt2  1  0.25000000  0.75000000  0.50000000  1.0
  Pt0+  Pt3  1  0.75000000  0.25000000  0.50000000  1.0
  Sr0+  Sr4  1  0.00000000  0.00000000  0.00000000  1.0
",675032
63,H2Ti1.cif,7.0,1.9459101490553128,"# generated using pymatgen
data_TiH2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.12329065
_cell_length_b   3.12329065
_cell_length_c   3.12329065
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiH2
_chemical_formula_sum   'Ti1 H2'
_cell_volume   21.54379493
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ti0+  0.0
  H0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H0+  H0  1  0.25000000  0.25000000  0.25000000  1.0
  H0+  H1  1  0.75000000  0.75000000  0.75000000  1.0
  Ti0+  Ti2  1  0.00000000  0.00000000  0.00000000  1.0
",H2Ti1
64,75688.cif,76.2,4.333361462692601,"# generated using pymatgen
data_Ba2Ho(CuO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84110000
_cell_length_b   3.86940000
_cell_length_c   13.75226906
_cell_angle_alpha   98.08732638
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2Ho(CuO2)4
_chemical_formula_sum   'Ba2 Ho1 Cu4 O8'
_cell_volume   202.36380449
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ba2+  2.0
  Ho3+  3.0
  Cu2.25+  2.25
  O2-  -2.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba2+  Ba0  1  0.50000000  0.36520000  0.73040000  1.0
  Ba2+  Ba1  1  0.50000000  0.63480000  0.26960000  1.0
  Cu2.25+  Cu2  1  0.00000000  0.21310000  0.42620000  1.0
  Cu2.25+  Cu3  1  0.00000000  0.78690000  0.57380000  1.0
  Cu2.25+  Cu4  1  0.00000000  0.06200000  0.12400000  1.0
  Cu2.25+  Cu5  1  0.00000000  0.93800000  0.87600000  1.0
  Ho3+  Ho6  1  0.50000000  0.50000000  0.00000000  1.0
  O2-  O7  1  0.00000000  0.14520000  0.29040000  1.0
  O2-  O8  1  0.00000000  0.85480000  0.70960000  1.0
  O2-  O9  1  0.50000000  0.05320000  0.10640000  1.0
  O2-  O10  1  0.50000000  0.94680000  0.89360000  1.0
  O2-  O11  1  0.00000000  0.44680000  0.89360000  1.0
  O2-  O12  1  0.00000000  0.55320000  0.10640000  1.0
  O2-  O13  1  0.00000000  0.28180000  0.56360000  1.0
  O2-  O14  1  0.00000000  0.71820000  0.43640000  1.0
",75688
